player_id,snapshot_week,sport,school,conference,ppg,apg,rpg,spg,bpg,mpg,fg_pct,three_pt_pct,ft_pct,injury_flag,games_played,program_tier,nil_valuation,nil_tier,conference_encoded,ppg_lag1,ppg_lag2,ppg_lag3,apg_lag1,apg_lag2,apg_lag3,rpg_lag1,rpg_lag2,rpg_lag3,spg_lag1,spg_lag2,spg_lag3,bpg_lag1,bpg_lag2,bpg_lag3,mpg_lag1,mpg_lag2,mpg_lag3,ppg_roll3,apg_roll3,rpg_roll3,spg_roll3,bpg_roll3,mpg_roll3,ppg_trend,apg_trend,rpg_trend,spg_trend,bpg_trend,mpg_trend,injury_penalty,ppg_delta,apg_delta,rpg_delta,spg_delta,bpg_delta,mpg_delta,momentum_score
P002,1,basketball,Georgia,SEC,-1.1836713917528017,0.2832737233528127,0.9481599329435668,-0.8312982444663324,0.94966927765223,-0.5375320064337079,0.3429244897949666,-0.3179831711953953,0.1283453350628768,0,-1.5198481653647522,1.7697649592732845,7341.71,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1836713917528017,0.2832737233528127,0.9481599329435668,-0.8312982444663324,0.94966927765223,-0.5375320064337079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P002,2,basketball,Georgia,SEC,-1.051207932823084,0.3288747734739998,0.9183041506857552,-1.4167195433862847,1.6220491117305575,0.6369417883745112,0.2045275745619133,0.1441621575488744,-0.5056207212858579,0,-1.143088580494957,1.7697649592732845,12475.94,1,4,-1.1836713917528017,0.0,0.0,0.2832737233528127,0.0,0.0,0.9481599329435668,0.0,0.0,-0.8312982444663324,0.0,0.0,0.94966927765223,0.0,0.0,-0.5375320064337079,0.0,0.0,-1.1174396622879428,0.30607424841340625,0.933232041814661,-1.1240088939263084,1.2858591946913938,0.04970489097040165,0.13246345892971778,0.04560105012118709,-0.029855782257811603,-0.5854212989199523,0.6723798340783276,1.1744737948082191,0.0,0.13246345892971778,0.04560105012118709,-0.029855782257811603,-0.5854212989199523,0.6723798340783276,1.1744737948082191,1.4096410567596878
P002,3,basketball,Georgia,SEC,-0.4551223676393547,0.511278973958747,1.037727279717,-0.8312982444663324,0.8151933108365643,0.4484459941460316,0.4813214050280199,-0.385945719540141,0.1829975812998367,0,-0.7663289956251625,1.7697649592732845,26110.01,1,4,-1.051207932823084,-1.1836713917528017,0.0,0.3288747734739998,0.2832737233528127,0.0,0.9183041506857552,0.9481599329435668,0.0,-1.4167195433862847,-0.8312982444663324,0.0,1.6220491117305575,0.94966927765223,0.0,0.6369417883745112,-0.5375320064337079,0.0,-0.8966672307384135,0.37447582359518644,0.9680637877821073,-1.02643867743965,1.128970566739784,0.18261859202894495,0.36427451205672345,0.11400262530296715,0.04478367338671663,0.0,-0.06723798340783282,0.49298900028986975,0.0,0.5960855651837291,0.1824042004847472,0.11942312903124486,0.5854212989199523,-0.8068558008939932,-0.18849579422847962,0.4879825984972007
P002,4,basketball,Georgia,SEC,-0.7090106639213136,0.1920716231104389,0.9481599329435668,-0.6849429197363444,0.8151933108365643,-0.0445430061438378,-0.1529977897901402,-0.1548730551680064,0.2595107260315805,0,-0.3895694107553677,1.7697649592732845,31659.33,1,4,-0.4551223676393547,-1.051207932823084,-1.1836713917528017,0.511278973958747,0.3288747734739998,0.2832737233528127,1.037727279717,0.9183041506857552,0.9481599329435668,-0.8312982444663324,-1.4167195433862847,-0.8312982444663324,0.8151933108365643,1.6220491117305575,0.94966927765223,0.4484459941460316,0.6369417883745112,-0.5375320064337079,-0.7384469881279174,0.3440751235143953,0.9680637877821073,-0.9776535691963204,1.0841452444678954,0.346948258792235,0.20200677486781932,-0.009120210024237418,0.011942312903124485,0.10244872731099164,-0.12102837013409902,0.12904712066411306,0.0,-0.2538882962819589,-0.3192073508483081,-0.08956734677343325,0.14635532472998802,0.0,-0.49298900028986936,-1.0092966694635817
P002,5,basketball,Georgia,SEC,-0.6207016913015018,1.0128905252918026,0.7093136748810774,-0.6849429197363444,0.8151933108365643,-0.4070349181216832,0.492854481297441,0.1441621575488744,0.2048584797946206,0,-0.0128098258855729,1.7697649592732845,27147.59,1,4,-0.7090106639213136,-0.4551223676393547,-1.051207932823084,0.1920716231104389,0.511278973958747,0.3288747734739998,0.9481599329435668,1.037727279717,0.9183041506857552,-0.6849429197363444,-0.8312982444663324,-1.4167195433862847,0.8151933108365643,0.8151933108365643,1.6220491117305575,-0.0445430061438378,0.4484459941460316,0.6369417883745112,-0.5949449076207234,0.5720803741203295,0.8984002958472148,-0.7337280279796737,0.8151933108365643,-0.0010439767064964744,0.10376304282827878,0.17328399046051005,-0.07165387741874665,0.23416851956798093,-0.24205674026819796,-0.36249191197784525,0.0,0.08830897261981185,0.8208189021813637,-0.23884625806248938,0.0,0.0,-0.36249191197784536,0.3077897047608408
P002,6,basketball,Georgia,SEC,-0.2785044223997313,0.3744758235951865,0.4107558523029658,-1.5630748681162727,0.6807173440208987,-0.2475384768514315,0.5620529389139677,0.307272273576264,0.1720671320524447,0,0.3639497589842218,1.7697649592732845,37178.19,1,4,-0.6207016913015018,-0.7090106639213136,-0.4551223676393547,1.0128905252918026,0.1920716231104389,0.511278973958747,0.7093136748810774,0.9481599329435668,1.037727279717,-0.6849429197363444,-0.6849429197363444,-0.8312982444663324,0.8151933108365643,0.8151933108365643,0.8151933108365643,-0.4070349181216832,-0.0445430061438378,0.4484459941460316,-0.5360722592075156,0.5264793239991428,0.6894098200425366,-0.9776535691963204,0.7703679885646757,-0.2330388003723175,0.06181628083386821,0.041040945109068215,-0.21197605403045922,-0.2195329870949821,-0.04034279004469969,-0.24504453249702346,0.0,0.3421972689017705,-0.6384147016966161,-0.29855782257811164,-0.8781319483799284,-0.13447596681566565,0.1594964412702517,-1.4478867292982995
P002,7,basketball,Georgia,SEC,-0.2453885576673018,0.6480821243223075,0.6794578926232664,-0.3922322702763681,1.487573144914892,-0.4940329769963663,-0.0030677982876665,0.5383449379483993,0.1392757843102688,0,0.7407093438540167,1.7697649592732845,68627.12,2,4,-0.2785044223997313,-0.6207016913015018,-0.7090106639213136,0.3744758235951865,1.0128905252918026,0.1920716231104389,0.4107558523029658,0.7093136748810774,0.9481599329435668,-1.5630748681162727,-0.6849429197363444,-0.6849429197363444,0.6807173440208987,0.8151933108365643,0.8151933108365643,-0.2475384768514315,-0.4070349181216832,-0.0445430061438378,-0.381531557122845,0.6784828244030988,0.5998424732691032,-0.8800833527096618,0.9944945999241183,-0.38286879065649365,0.1733063587663806,0.07296168019389897,-0.1104663943539013,4.4408920985006264e-17,0.18826635354193172,-0.11889734712873339,0.0,0.03311586473242947,0.273606300727121,0.2687020403203006,1.1708425978399046,0.8068558008939932,-0.2464945001449348,2.306628104368814
P002,8,basketball,Georgia,SEC,-0.1239637203150608,1.2864968260189236,0.8287368039123222,-0.3922322702763681,1.2186212112835606,-0.0445430061438378,-0.0837993321736142,-0.5490558355675306,0.019040842588957,0,1.117468928723811,1.7697649592732845,48770.07,1,4,-0.2453885576673018,-0.2785044223997313,-0.6207016913015018,0.6480821243223075,0.3744758235951865,1.0128905252918026,0.6794578926232664,0.4107558523029658,0.7093136748810774,-0.3922322702763681,-1.5630748681162727,-0.6849429197363444,1.487573144914892,0.6807173440208987,0.8151933108365643,-0.4940329769963663,-0.2475384768514315,-0.4070349181216832,-0.21595223346069795,0.7696849246454726,0.6396501829461848,-0.782513136223003,1.1289705667397838,-0.2620381533305452,0.15233297776917523,0.1094425202908484,0.06269714274140349,0.20489745462198333,0.2017139502234982,0.08409812357886015,0.0,0.12142483735224101,0.6384147016966161,0.1492789112890558,0.0,-0.2689519336313313,0.4494899708525285,1.0896564875591102
P002,9,basketball,Georgia,SEC,-0.951860338625796,-0.0359336274954953,0.7690252393966995,-1.1240088939263086,1.487573144914892,-0.0735423591020654,-0.0492001033653509,-0.1276880358301082,0.1939280305472287,0,1.4942285135936062,1.7697649592732845,67182.44,2,4,-0.1239637203150608,-0.2453885576673018,-0.2785044223997313,1.2864968260189236,0.6480821243223075,0.3744758235951865,0.8287368039123222,0.6794578926232664,0.4107558523029658,-0.3922322702763681,-0.3922322702763681,-1.5630748681162727,1.2186212112835606,1.487573144914892,0.6807173440208987,-0.0445430061438378,-0.4940329769963663,-0.2475384768514315,-0.44040420553605286,0.6328817742819118,0.7590733119774294,-0.636157811493015,1.3979225003711149,-0.20403944741408983,-0.18986429113259531,-0.05928136515754297,0.12240870725702568,0.1317197922569892,0.21516154690506487,0.09714783241006267,0.0,-0.8278966183107352,-1.322430453514419,-0.05971156451562265,-0.7317766236499406,0.2689519336313313,-0.0289993529582276,-2.701862679317614
P002,10,basketball,Georgia,SEC,-1.327173472259996,0.237672673231626,1.3064293200373005,-0.6849429197363444,1.0841452444678956,0.0279553762517311,0.6889167778775999,-0.0733179971543116,-0.1777072438640985,0,1.870988098463401,1.7697649592732845,48551.41,1,4,-0.951860338625796,-0.1239637203150608,-0.2453885576673018,-0.0359336274954953,1.2864968260189236,0.6480821243223075,0.7690252393966995,0.8287368039123222,0.6794578926232664,-1.1240088939263086,-0.3922322702763681,-0.3922322702763681,1.487573144914892,1.2186212112835606,1.487573144914892,-0.0735423591020654,-0.0445430061438378,-0.4940329769963663,-0.8009991770669509,0.49607862391835145,0.9680637877821073,-0.7337280279796737,1.2634465335554494,-0.030043329664724033,-0.4073251362088818,-0.25536588067864635,0.18212027177264795,-0.16099085720298695,-0.09413317677096575,0.15369657067860645,0.0,-0.37531313363419994,0.2736063007271213,0.537404080640601,0.4390659741899643,-0.4034279004469963,0.1014977353537965,0.5728330568302868
P003,1,basketball,Michigan,Big Ten,1.145477761094733,1.3320978761401103,0.0524864652092319,0.4858996781035602,-0.5295663573200906,-1.0015216537653495,-0.6258539168364056,0.4567898799347045,0.3469543200107164,0,-1.5198481653647522,-1.2129849720861838,164040.28,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.145477761094733,1.3320978761401103,0.0524864652092319,0.4858996781035602,-0.5295663573200906,-1.0015216537653495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P003,2,basketball,Michigan,Big Ten,1.0019756805875393,0.8760873749282417,0.0823422474670432,0.3395443533735723,-0.5295663573200906,-0.8420252124950977,-0.9372469761107748,0.0626070995351796,1.429068795502521,0,-1.143088580494957,-1.2129849720861838,388597.76,3,2,1.145477761094733,0.0,0.0,1.3320978761401103,0.0,0.0,0.0524864652092319,0.0,0.0,0.4858996781035602,0.0,0.0,-0.5295663573200906,0.0,0.0,-1.0015216537653495,0.0,0.0,1.0737267208411363,1.104092625534176,0.06741435633813755,0.41272201573856626,-0.5295663573200906,-0.9217734331302236,-0.14350208050719382,-0.4560105012118686,0.029855782257811304,-0.1463553247299879,0.0,0.15949644127025187,0.0,-0.14350208050719382,-0.4560105012118686,0.029855782257811304,-0.1463553247299879,0.0,0.15949644127025187,-0.5565156829209872
P003,3,basketball,Michigan,Big Ten,1.222748112137069,0.9672894751706156,0.6496021103654553,-0.2458769455463801,-0.395090390504425,-1.1610180950356015,-0.0376670270959298,-1.0247936739807502,0.6092851019481239,0,-0.7663289956251625,-1.2129849720861838,632971.22,4,2,1.0019756805875393,1.145477761094733,0.0,0.8760873749282417,1.3320978761401103,0.0,0.0823422474670432,0.0524864652092319,0.0,0.3395443533735723,0.4858996781035602,0.0,-0.5295663573200906,-0.5295663573200906,0.0,-0.8420252124950977,-1.0015216537653495,0.0,1.1234005179397804,1.058491575412989,0.26147694101391017,0.19318902864358414,-0.48474103504820204,-1.0015216537653495,0.03863517552116791,-0.18240420048474737,0.2985578225781117,-0.36588831182497017,0.0672379834078328,-0.07974822063512599,0.0,0.22077243154952964,0.09120210024237385,0.5672598628984121,-0.5854212989199524,0.1344759668156656,-0.31899288254050384,0.10929618004552494
P003,4,basketball,Michigan,Big Ten,1.8961040283631336,1.0128905252918026,0.26147694101391,0.0468337039135959,-1.2019461913984182,-0.9725223008071224,-0.9026477473025116,0.5519374476173484,1.1339466658229376,1,-0.7663289956251625,-1.2129849720861838,469406.58,3,2,1.222748112137069,1.0019756805875393,1.145477761094733,0.9672894751706156,0.8760873749282417,1.3320978761401103,0.6496021103654553,0.0823422474670432,0.0524864652092319,-0.2458769455463801,0.3395443533735723,0.4858996781035602,-0.395090390504425,-0.5295663573200906,-0.5295663573200906,-1.1610180950356015,-0.8420252124950977,-1.0015216537653495,1.373609273695914,0.9520891251302199,0.3311404329488028,0.046833703913596036,-0.7088676464076445,-0.991855202779274,0.2472651233354731,-0.08664199523025494,0.11942312903124463,-0.19026192214898455,-0.18826635354193172,-0.023199482366582258,1.0,0.6733559162260647,0.04560105012118698,-0.38812516935154534,0.292710649459976,-0.8068558008939932,0.18849579422847906,0.005182439790168192
P003,5,basketball,Michigan,Big Ten,1.4987136515739805,1.149693675655363,0.6197463281076437,-0.6849429197363444,-1.0674702245827528,-0.7695268300995286,-0.3375270101008779,-0.2907981518574971,0.8388245361433542,0,-0.3895694107553677,-1.2129849720861838,837483.25,4,2,1.8961040283631336,1.222748112137069,1.0019756805875393,1.0128905252918026,0.9672894751706156,0.8760873749282417,0.26147694101391,0.6496021103654553,0.0823422474670432,0.0468337039135959,-0.2458769455463801,0.3395443533735723,-1.2019461913984182,-0.395090390504425,-0.5295663573200906,-0.9725223008071224,-1.1610180950356015,-0.8420252124950977,1.539188597358061,1.0432912253725937,0.5102751264956696,-0.2946620537897095,-0.8881689354951986,-0.9676890753140842,0.21635698291853886,0.08664199523025509,0.12240870725702561,-0.2780751169869774,-0.24205674026819796,0.04059909414151862,1.0,-0.3973903767891531,0.1368031503635605,0.35826938709373374,-0.7317766236499402,0.13447596681566543,0.20299547070759383,-0.2966230254585398
P003,6,basketball,Michigan,Big Ten,1.0130143021650155,1.149693675655363,0.7093136748810774,-0.3922322702763681,-0.6640423241357561,-0.9435229478488942,-0.452857772795089,-0.1005030164922099,0.937198579369882,0,-0.0128098258855729,-1.2129849720861838,581760.78,4,2,1.4987136515739805,1.8961040283631336,1.222748112137069,1.149693675655363,1.0128905252918026,0.9672894751706156,0.6197463281076437,0.26147694101391,0.6496021103654553,-0.6849429197363444,0.0468337039135959,-0.2458769455463801,-1.0674702245827528,-1.2019461913984182,-0.395090390504425,-0.7695268300995286,-0.9725223008071224,-1.1610180950356015,1.4692773273673765,1.1040926255341763,0.5301789813342105,-0.3434471620330388,-0.9778195800389757,-0.895190692918515,-0.10265918067053133,0.06840157518178029,0.05374040806406,-0.11708425978399042,-0.06723798340783281,0.08554809122677157,1.0,-0.485699349408965,0.0,0.0895673467734337,0.29271064945997627,0.4034279004469966,-0.17399611774936563,0.12601042952207597
P003,7,basketball,Michigan,Big Ten,2.315571648307239,0.830486324807055,1.037727279717,0.1931890286435841,-1.470898125029749,-1.1465184185564878,-0.3836593151785623,0.4703823896036536,0.8606854346381382,0,0.3639497589842218,-1.2129849720861838,894348.59,4,2,1.0130143021650155,1.4987136515739805,1.8961040283631336,1.149693675655363,1.149693675655363,1.0128905252918026,0.7093136748810774,0.6197463281076437,0.26147694101391,-0.3922322702763681,-0.6849429197363444,0.0468337039135959,-0.6640423241357561,-1.0674702245827528,-1.2019461913984182,-0.9435229478488942,-0.7695268300995286,-0.9725223008071224,1.609099867348745,1.0432912253725937,0.7889290942352405,-0.2946620537897094,-1.0674702245827525,-0.9531893988349701,0.07727035104233507,-0.05472126014542428,0.2418318362882704,0.0731776623649941,-0.040342790044699595,-0.06959844709974619,1.0,1.3025573461422233,-0.3192073508483081,0.32841360483592263,0.5854212989199522,-0.8068558008939929,-0.2029954707075936,0.8873336274482033
P003,8,basketball,Michigan,Big Ten,1.4324819221091214,0.9672894751706156,0.26147694101391,-0.5385875950063562,-0.7985182909514216,-0.6245300653083904,-0.3144608575620357,-0.1956505841748531,0.7185895944220436,0,0.7407093438540167,-1.2129849720861838,1427028.03,5,2,2.315571648307239,1.0130143021650155,1.4987136515739805,0.830486324807055,1.149693675655363,1.149693675655363,1.037727279717,0.7093136748810774,0.6197463281076437,0.1931890286435841,-0.3922322702763681,-0.6849429197363444,-1.470898125029749,-0.6640423241357561,-1.0674702245827528,-1.1465184185564878,-0.9435229478488942,-0.7695268300995286,1.587022624193792,0.9824898252110112,0.6695059652039959,-0.24587694554638007,-0.9778195800389756,-0.9048571439045908,0.1103862157747646,-0.08664199523025505,-0.07463945564452787,0.10244872731099167,6.661338147750939e-17,0.023199482366582102,0.0,-0.8830897261981174,0.1368031503635606,-0.7762503387030901,-0.7317766236499403,0.6723798340783275,0.5219883532480974,-1.0599453508611627
P003,9,basketball,Michigan,Big Ten,2.337648891462192,0.830486324807055,0.26147694101391,0.1931890286435841,-0.9329942577670872,-0.3780355651634557,-0.4874570016033523,-0.0597254874853625,0.6530068989376918,0,1.117468928723811,-1.2129849720861838,1124729.31,5,2,1.4324819221091214,2.315571648307239,1.0130143021650155,0.9672894751706156,0.830486324807055,1.149693675655363,0.26147694101391,1.037727279717,0.7093136748810774,-0.5385875950063562,0.1931890286435841,-0.3922322702763681,-0.7985182909514216,-1.470898125029749,-0.6640423241357561,-0.6245300653083904,-1.1465184185564878,-0.9435229478488942,2.0285674872928507,0.8760873749282418,0.52022705391494,-0.05073651257306267,-1.0674702245827525,-0.7163613496761113,0.30908140416934116,-0.08208189021813636,-0.21197605403045924,0.10244872731099161,-0.013447596681566577,0.22184505013044128,0.0,0.9051669693530704,-0.1368031503635606,0.0,0.7317766236499403,-0.13447596681566565,0.24649450014493468,1.6121589759687192
